Game,Team,Name,Points,Temp Points,Multiplier
BUILDBATTLE,placeholder name,Mr_Diamond_2000,328.0,216.0,1.0
BUILDBATTLE,alquesadia,Total-,1195.0,664.0,1.0
BUILDBATTLE,alquesadia,dhaan007,326.0,166.0,1.0
BUILDBATTLE,alquesadia,Lord_The_Kaizer,174.0,166.0,1.0
BUILDBATTLE,alquesadia,Minearhero,222.0,166.0,1.0
BUILDBATTLE,alquesadia,foxxytwelve,473.0,166.0,1.0
BUILDBATTLE,Team 7,Total-,2154.0,794.0,1.0
BUILDBATTLE,Team 7,iheartburgers,422.0,198.5,1.0
BUILDBATTLE,Team 7,bubbaheaton,473.0,198.5,1.0
BUILDBATTLE,Team 7,Samyntha,481.0,198.5,1.0
BUILDBATTLE,Team 7,Mztt,778.0,198.5,1.0
BUILDBATTLE,team crafted,Total-,1444.0,794.0,1.0
BUILDBATTLE,team crafted,snailberry,270.0,198.5,1.0
BUILDBATTLE,team crafted,ThatOneAsianBoi,198.0,198.5,1.0
BUILDBATTLE,team crafted,GoodGuySam,559.0,198.5,1.0
BUILDBATTLE,team crafted,maxsm_,417.0,198.5,1.0
TNTRUN,team,Total-,3989.0,906.0,1.5
TNTRUN,team,YellowMandy,1383.0,420.0,1.5
TNTRUN,team,LittleBubble64,690.0,78.0,1.5
TNTRUN,team,TheWander02,770.0,174.0,1.5
TNTRUN,team,Ryan_7777,1146.0,234.0,1.5
TNTRUN,GasStationSushi,Total-,2398.0,1366.5,1.5
TNTRUN,GasStationSushi,Lord_Beaker,814.0,562.5,1.5
TNTRUN,GasStationSushi,candleflint,624.0,324.0,1.5
TNTRUN,GasStationSushi,Gink0_,502.0,258.0,1.5
TNTRUN,GasStationSushi,Stan_D_Man,458.0,222.0,1.5
TNTRUN,better team,Total-,3214.0,1006.5,1.5
TNTRUN,better team,kaylinnn,1003.0,204.0,1.5
TNTRUN,better team,Zombeescott,698.0,282.0,1.5
TNTRUN,better team,Mu7u,946.0,436.5,1.5
TNTRUN,better team,Dellphoenix,567.0,84.0,1.5
TNTRUN,Barack O-Bombers,Total-,2610.0,1237.5,1.5
TNTRUN,Barack O-Bombers,HIGHFLY100,804.0,397.5,1.5
TNTRUN,Barack O-Bombers,cardsandhuskers,856.0,540.0,1.5
TNTRUN,Barack O-Bombers,imaduck_lol,399.0,102.0,1.5
TNTRUN,Barack O-Bombers,j_scotty_,551.0,198.0,1.5
TNTRUN,Girth Control,Total-,2608.0,1405.5,1.5
TNTRUN,Girth Control,_savannah,617.0,162.0,1.5
TNTRUN,Girth Control,nxva_ii,755.0,463.5,1.5
TNTRUN,Girth Control,R41NY__,676.0,432.0,1.5
TNTRUN,Girth Control,TreeGameDev,560.0,348.0,1.5
TNTRUN,placeholder name,Total-,3102.0,1603.5,1.5
TNTRUN,placeholder name,Pope_Dog,823.0,316.5,1.5
TNTRUN,placeholder name,Pancake_Manz,803.0,483.0,1.5
TNTRUN,placeholder name,SeasonPower,728.0,384.0,1.5
TNTRUN,placeholder name,Mr_Diamond_2000,748.0,420.0,1.5
TNTRUN,alquesadia,Total-,2437.0,1242.0,1.5
TNTRUN,alquesadia,dhaan007,704.0,378.0,1.5
TNTRUN,alquesadia,Lord_The_Kaizer,420.0,246.0,1.5
TNTRUN,alquesadia,Minearhero,462.0,240.0,1.5
TNTRUN,alquesadia,foxxytwelve,851.0,378.0,1.5
TNTRUN,Team 7,Total-,4069.0,1915.5,1.5
TNTRUN,Team 7,iheartburgers,848.0,426.0,1.5
TNTRUN,Team 7,bubbaheaton,779.0,306.0,1.5
TNTRUN,Team 7,Samyntha,944.0,463.5,1.5
TNTRUN,Team 7,Mztt,1498.0,720.0,1.5
TNTRUN,team crafted,Total-,2596.0,1152.0,1.5
TNTRUN,team crafted,snailberry,768.0,498.0,1.5
TNTRUN,team crafted,ThatOneAsianBoi,528.0,330.0,1.5
TNTRUN,team crafted,GoodGuySam,727.0,168.0,1.5
TNTRUN,team crafted,maxsm_,573.0,156.0,1.5
DROPPER,team,Total-,5035.0,1047.0,1.5
DROPPER,team,YellowMandy,1722.0,339.0,1.5
DROPPER,team,LittleBubble64,1009.0,319.5,1.5
DROPPER,team,TheWander02,882.0,112.5,1.5
DROPPER,team,Ryan_7777,1422.0,276.0,1.5
DROPPER,GasStationSushi,Total-,3564.0,1167.0,1.5
DROPPER,GasStationSushi,Lord_Beaker,1339.0,525.0,1.5
DROPPER,GasStationSushi,candleflint,1083.0,459.0,1.5
DROPPER,GasStationSushi,Gink0_,587.0,85.5,1.5
DROPPER,GasStationSushi,Stan_D_Man,555.0,97.5,1.5
DROPPER,better team,Total-,4488.0,1275.0,1.5
DROPPER,better team,kaylinnn,1351.0,348.0,1.5
DROPPER,better team,Zombeescott,1077.0,379.5,1.5
DROPPER,better team,Mu7u,1373.0,427.5,1.5
DROPPER,better team,Dellphoenix,687.0,120.0,1.5
DROPPER,Barack O-Bombers,Total-,3840.0,1231.5,1.5
DROPPER,Barack O-Bombers,HIGHFLY100,1371.0,567.0,1.5
DROPPER,Barack O-Bombers,cardsandhuskers,1331.0,475.5,1.5
DROPPER,Barack O-Bombers,imaduck_lol,535.0,136.5,1.5
DROPPER,Barack O-Bombers,j_scotty_,603.0,52.5,1.5
DROPPER,Girth Control,Total-,3726.0,1119.0,1.5
DROPPER,Girth Control,_savannah,902.0,285.0,1.5
DROPPER,Girth Control,nxva_ii,1100.0,345.0,1.5
DROPPER,Girth Control,R41NY__,968.0,292.5,1.5
DROPPER,Girth Control,TreeGameDev,756.0,196.5,1.5
DROPPER,placeholder name,Total-,4393.0,1291.5,1.5
DROPPER,placeholder name,Pope_Dog,1252.0,429.0,1.5
DROPPER,placeholder name,Pancake_Manz,1025.0,222.0,1.5
DROPPER,placeholder name,SeasonPower,941.0,213.0,1.5
DROPPER,placeholder name,Mr_Diamond_2000,1175.0,427.5,1.5
DROPPER,alquesadia,Total-,3482.0,1045.5,1.5
DROPPER,alquesadia,dhaan007,725.0,21.0,1.5
DROPPER,alquesadia,Lord_The_Kaizer,739.0,319.5,1.5
DROPPER,alquesadia,Minearhero,684.0,222.0,1.5
DROPPER,alquesadia,foxxytwelve,1334.0,483.0,1.5
DROPPER,Team 7,Total-,5690.0,1621.5,1.5
DROPPER,Team 7,iheartburgers,1389.0,541.5,1.5
DROPPER,Team 7,bubbaheaton,860.0,81.0,1.5
DROPPER,Team 7,Samyntha,1448.0,504.0,1.5
DROPPER,Team 7,Mztt,1993.0,495.0,1.5
DROPPER,team crafted,Total-,3851.0,1255.5,1.5
DROPPER,team crafted,snailberry,1203.0,435.0,1.5
DROPPER,team crafted,ThatOneAsianBoi,868.0,340.5,1.5
DROPPER,team crafted,GoodGuySam,1024.0,297.0,1.5
DROPPER,team crafted,maxsm_,756.0,183.0,1.5
TGTTOS,team,Total-,6340.0,1305.0,2.0
TGTTOS,team,YellowMandy,2181.0,459.0,2.0
TGTTOS,team,LittleBubble64,1177.0,168.0,2.0
TGTTOS,team,TheWander02,1146.0,264.0,2.0
TGTTOS,team,Ryan_7777,1836.0,414.0,2.0
TGTTOS,GasStationSushi,Total-,4164.0,600.0,2.0
TGTTOS,GasStationSushi,Lord_Beaker,1489.0,150.0,2.0
TGTTOS,GasStationSushi,candleflint,1419.0,336.0,2.0
TGTTOS,GasStationSushi,Gink0_,653.0,66.0,2.0
TGTTOS,GasStationSushi,Stan_D_Man,603.0,48.0,2.0
TGTTOS,better team,Total-,6000.0,1512.0,2.0
TGTTOS,better team,kaylinnn,1936.0,585.0,2.0
TGTTOS,better team,Zombeescott,1515.0,438.0,2.0
TGTTOS,better team,Mu7u,1862.0,489.0,2.0
TGTTOS,better team,Dellphoenix,687.0,0.0,2.0
TGTTOS,Barack O-Bombers,Total-,5502.0,1662.0,2.0
TGTTOS,Barack O-Bombers,HIGHFLY100,1863.0,492.0,2.0
TGTTOS,Barack O-Bombers,cardsandhuskers,1844.0,513.0,2.0
TGTTOS,Barack O-Bombers,imaduck_lol,925.0,390.0,2.0
TGTTOS,Barack O-Bombers,j_scotty_,870.0,267.0,2.0
TGTTOS,Girth Control,Total-,5205.0,1479.0,2.0
TGTTOS,Girth Control,_savannah,1196.0,294.0,2.0
TGTTOS,Girth Control,nxva_ii,1730.0,630.0,2.0
TGTTOS,Girth Control,R41NY__,1322.0,354.0,2.0
TGTTOS,Girth Control,TreeGameDev,957.0,201.0,2.0
TGTTOS,placeholder name,Total-,6010.0,1617.0,2.0
TGTTOS,placeholder name,Pope_Dog,1606.0,354.0,2.0
TGTTOS,placeholder name,Pancake_Manz,1517.0,492.0,2.0
TGTTOS,placeholder name,SeasonPower,1229.0,288.0,2.0
TGTTOS,placeholder name,Mr_Diamond_2000,1658.0,483.0,2.0
TGTTOS,alquesadia,Total-,4997.0,1515.0,2.0
TGTTOS,alquesadia,dhaan007,1250.0,525.0,2.0
TGTTOS,alquesadia,Lord_The_Kaizer,1213.0,474.0,2.0
TGTTOS,alquesadia,Minearhero,966.0,282.0,2.0
TGTTOS,alquesadia,foxxytwelve,1568.0,234.0,2.0
TGTTOS,Team 7,Total-,7889.0,2199.0,2.0
TGTTOS,Team 7,iheartburgers,1881.0,492.0,2.0
TGTTOS,Team 7,bubbaheaton,1265.0,405.0,2.0
TGTTOS,Team 7,Samyntha,2105.0,657.0,2.0
TGTTOS,Team 7,Mztt,2638.0,645.0,2.0
TGTTOS,team crafted,Total-,5558.0,1707.0,2.0
TGTTOS,team crafted,snailberry,1590.0,387.0,2.0
TGTTOS,team crafted,ThatOneAsianBoi,1213.0,345.0,2.0
TGTTOS,team crafted,GoodGuySam,1570.0,546.0,2.0
TGTTOS,team crafted,maxsm_,1185.0,429.0,2.0
BATTLEBOX,Girth Control,Total-,9393.0,2800.0,2.5
BATTLEBOX,Girth Control,TreeGameDev,1640.0,587.5,2.5
BATTLEBOX,Girth Control,_savannah,2099.0,487.5,2.5
BATTLEBOX,Girth Control,R41NY__,2543.0,837.5,2.5
BATTLEBOX,Girth Control,nxva_ii,3111.0,887.5,2.5
BATTLEBOX,Team 7,Total-,11587.0,3700.0,2.5
BATTLEBOX,Team 7,iheartburgers,2893.0,1012.5,2.5
BATTLEBOX,Team 7,Mztt,3700.0,1062.5,2.5
BATTLEBOX,Team 7,Samyntha,2817.0,712.5,2.5
BATTLEBOX,Team 7,bubbaheaton,2177.0,912.5,2.5
BATTLEBOX,alquesadia,Total-,9471.0,2200.0,2.5
BATTLEBOX,alquesadia,dhaan007,2176.0,500.0,2.5
BATTLEBOX,alquesadia,Lord_The_Kaizer,2575.0,600.0,2.5
BATTLEBOX,alquesadia,foxxytwelve,2862.0,600.0,2.5
BATTLEBOX,alquesadia,Minearhero,1858.0,500.0,2.5
BATTLEBOX,better team,Total-,12064.0,4100.0,2.5
BATTLEBOX,better team,kaylinnn,4244.0,1250.0,2.5
BATTLEBOX,better team,Mu7u,3278.0,1200.0,2.5
BATTLEBOX,better team,Zombeescott,2719.0,900.0,2.5
BATTLEBOX,better team,Dellphoenix,1823.0,750.0,2.5
BATTLEBOX,team,Total-,9660.0,2300.0,2.5
BATTLEBOX,team,YellowMandy,3129.0,700.0,2.5
BATTLEBOX,team,TheWander02,2020.0,600.0,2.5
BATTLEBOX,team,Ryan_7777,2316.0,400.0,2.5
BATTLEBOX,team,LittleBubble64,2195.0,600.0,2.5
BATTLEBOX,placeholder name,Total-,8732.0,950.0,2.5
BATTLEBOX,placeholder name,Pope_Dog,2133.0,175.0,2.5
BATTLEBOX,placeholder name,SeasonPower,1882.0,225.0,2.5
BATTLEBOX,placeholder name,Mr_Diamond_2000,2359.0,275.0,2.5
BATTLEBOX,placeholder name,Pancake_Manz,2358.0,275.0,2.5
BATTLEBOX,team crafted,Total-,7708.0,2150.0,2.5
BATTLEBOX,team crafted,GoodGuySam,2220.0,650.0,2.5
BATTLEBOX,team crafted,ThatOneAsianBoi,1713.0,500.0,2.5
BATTLEBOX,team crafted,snailberry,1990.0,400.0,2.5
BATTLEBOX,team crafted,maxsm_,1785.0,600.0,2.5
BATTLEBOX,Barack O-Bombers,Total-,7322.0,1300.0,2.5
BATTLEBOX,Barack O-Bombers,HIGHFLY100,2504.0,625.0,2.5
BATTLEBOX,Barack O-Bombers,imaduck_lol,1344.0,275.0,2.5
BATTLEBOX,Barack O-Bombers,cardsandhuskers,2171.0,175.0,2.5
BATTLEBOX,Barack O-Bombers,j_scotty_,1303.0,225.0,2.5
BATTLEBOX,GasStationSushi,Total-,7164.0,2250.0,2.5
BATTLEBOX,GasStationSushi,Lord_Beaker,2539.0,700.0,2.5
BATTLEBOX,GasStationSushi,Gink0_,1213.0,400.0,2.5
BATTLEBOX,GasStationSushi,Stan_D_Man,1157.0,450.0,2.5
BATTLEBOX,GasStationSushi,candleflint,2255.0,700.0,2.5
TAG,Girth Control,Total-,13412.0,4020.0,2.5
TAG,Girth Control,TreeGameDev,2030.0,390.0,2.5
TAG,Girth Control,_savannah,3094.0,995.0,2.5
TAG,Girth Control,R41NY__,3590.0,1047.5,2.5
TAG,Girth Control,nxva_ii,4698.0,1587.5,2.5
TAG,Team 7,Total-,15404.0,3817.5,2.5
TAG,Team 7,iheartburgers,3590.0,697.5,2.5
TAG,Team 7,Mztt,4815.0,1115.0,2.5
TAG,Team 7,Samyntha,3882.0,1065.0,2.5
TAG,Team 7,bubbaheaton,3117.0,940.0,2.5
TAG,alquesadia,Total-,11631.0,2160.0,2.5
TAG,alquesadia,dhaan007,2516.0,340.0,2.5
TAG,alquesadia,Lord_The_Kaizer,3285.0,710.0,2.5
TAG,alquesadia,foxxytwelve,3417.0,555.0,2.5
TAG,alquesadia,Minearhero,2413.0,555.0,2.5
TAG,better team,Total-,15701.0,3637.5,2.5
TAG,better team,kaylinnn,5484.0,1240.0,2.5
TAG,better team,Mu7u,4228.0,950.0,2.5
TAG,better team,Zombeescott,3656.0,937.5,2.5
TAG,better team,Dellphoenix,2333.0,510.0,2.5
TAG,team,Total-,13562.0,3902.5,2.5
TAG,team,YellowMandy,3921.0,792.5,2.5
TAG,team,TheWander02,3305.0,1285.0,2.5
TAG,team,Ryan_7777,3281.0,965.0,2.5
TAG,team,LittleBubble64,3055.0,860.0,2.5
TAG,placeholder name,Total-,12984.0,4252.5,2.5
TAG,placeholder name,Pope_Dog,3415.0,1282.5,2.5
TAG,placeholder name,SeasonPower,3007.0,1125.0,2.5
TAG,placeholder name,Mr_Diamond_2000,3029.0,670.0,2.5
TAG,placeholder name,Pancake_Manz,3533.0,1175.0,2.5
TAG,team crafted,Total-,10940.0,3232.5,2.5
TAG,team crafted,GoodGuySam,2785.0,565.0,2.5
TAG,team crafted,ThatOneAsianBoi,2463.0,750.0,2.5
TAG,team crafted,snailberry,2895.0,905.0,2.5
TAG,team crafted,maxsm_,2797.0,1012.5,2.5
TAG,Barack O-Bombers,Total-,11353.0,4032.5,2.5
TAG,Barack O-Bombers,HIGHFLY100,3561.0,1057.5,2.5
TAG,Barack O-Bombers,imaduck_lol,2206.0,862.5,2.5
TAG,Barack O-Bombers,cardsandhuskers,3528.0,1357.5,2.5
TAG,Barack O-Bombers,j_scotty_,2058.0,755.0,2.5
TAG,GasStationSushi,Total-,10306.0,3142.5,2.5
TAG,GasStationSushi,Lord_Beaker,3949.0,1410.0,2.5
TAG,GasStationSushi,Gink0_,1923.0,710.0,2.5
TAG,GasStationSushi,Stan_D_Man,1622.0,465.0,2.5
TAG,GasStationSushi,candleflint,2812.0,557.5,2.5
SKYWARS,team,Total-,7360.0,1020.0,2.0
SKYWARS,team,YellowMandy,2429.0,248.0,2.0
SKYWARS,team,LittleBubble64,1595.0,418.0,2.0
SKYWARS,team,TheWander02,1420.0,274.0,2.0
SKYWARS,team,Ryan_7777,1916.0,80.0,2.0
SKYWARS,GasStationSushi,Total-,4914.0,750.0,2.0
SKYWARS,GasStationSushi,Lord_Beaker,1839.0,350.0,2.0
SKYWARS,GasStationSushi,candleflint,1555.0,136.0,2.0
SKYWARS,GasStationSushi,Gink0_,813.0,160.0,2.0
SKYWARS,GasStationSushi,Stan_D_Man,707.0,104.0,2.0
SKYWARS,better team,Total-,7964.0,1964.0,2.0
SKYWARS,better team,kaylinnn,2994.0,1058.0,2.0
SKYWARS,better team,Zombeescott,1819.0,304.0,2.0
SKYWARS,better team,Mu7u,2078.0,216.0,2.0
SKYWARS,better team,Dellphoenix,1073.0,386.0,2.0
SKYWARS,Barack O-Bombers,Total-,6022.0,520.0,2.0
SKYWARS,Barack O-Bombers,HIGHFLY100,1879.0,16.0,2.0
SKYWARS,Barack O-Bombers,cardsandhuskers,1996.0,152.0,2.0
SKYWARS,Barack O-Bombers,imaduck_lol,1069.0,144.0,2.0
SKYWARS,Barack O-Bombers,j_scotty_,1078.0,208.0,2.0
SKYWARS,Girth Control,Total-,6593.0,1390.0,2.0
SKYWARS,Girth Control,_savannah,1611.5,415.5,2.0
SKYWARS,Girth Control,nxva_ii,2223.5,493.5,2.0
SKYWARS,Girth Control,R41NY__,1705.5,383.5,2.0
SKYWARS,Girth Control,TreeGameDev,1052.5,95.5,2.0
SKYWARS,placeholder name,Total-,7782.0,1772.0,2.0
SKYWARS,placeholder name,Pope_Dog,1958.0,352.0,2.0
SKYWARS,placeholder name,Pancake_Manz,2083.0,566.0,2.0
SKYWARS,placeholder name,SeasonPower,1657.0,428.0,2.0
SKYWARS,placeholder name,Mr_Diamond_2000,2084.0,426.0,2.0
SKYWARS,alquesadia,Total-,7271.0,2274.0,2.0
SKYWARS,alquesadia,dhaan007,1676.0,426.0,2.0
SKYWARS,alquesadia,Lord_The_Kaizer,1975.0,762.0,2.0
SKYWARS,alquesadia,Minearhero,1358.0,392.0,2.0
SKYWARS,alquesadia,foxxytwelve,2262.0,694.0,2.0
SKYWARS,Team 7,Total-,11977.0,4088.0,2.0
SKYWARS,Team 7,iheartburgers,2607.0,726.0,2.0
SKYWARS,Team 7,bubbaheaton,2213.0,948.0,2.0
SKYWARS,Team 7,Samyntha,2831.0,726.0,2.0
SKYWARS,Team 7,Mztt,4326.0,1688.0,2.0
SKYWARS,team crafted,Total-,6994.0,1436.0,2.0
SKYWARS,team crafted,snailberry,1838.0,248.0,2.0
SKYWARS,team crafted,ThatOneAsianBoi,1461.0,248.0,2.0
SKYWARS,team crafted,GoodGuySam,2262.0,692.0,2.0
SKYWARS,team crafted,maxsm_,1433.0,248.0,2.0
